127.0.0.1 - - [13/Dec/2022:11:12:34 +0000] "POST /solr/techproducts_shard1_replica_n4/update?update.distrib=TOLEADER&distrib.from=http%3A%2F%2Flocalhost%3A8983%2Fsolr%2Ftechproducts_shard2_replica_n1%2F HTTP/2.0" 200 41
127.0.0.1 - - [13/Dec/2022:11:12:34 +0000] "POST /solr/techproducts_shard2_replica_n1/update HTTP/1.1" 200 41
127.0.0.1 - - [13/Dec/2022:11:12:34 +0000] "GET /solr/techproducts_shard2_replica_n1/replication?command=indexversion&wt=javabin&qt=%2Freplication&version=2 HTTP/1.1" 200 76
127.0.0.1 - - [13/Dec/2022:11:13:20 +0000] "GET /solr/admin/collections?action=list&wt=json HTTP/1.1" 200 182
127.0.0.1 - - [13/Dec/2022:11:13:21 +0000] "GET /solr/gettingstarted_shard1_replica_n1/config/znodeVersion?overlay=1&wt=javabin&version=2 HTTP/1.1" 200 83
127.0.0.1 - - [13/Dec/2022:11:13:21 +0000] "GET /solr/gettingstarted_shard2_replica_n2/config/znodeVersion?overlay=1&wt=javabin&version=2 HTTP/1.1" 200 83
127.0.0.1 - - [13/Dec/2022:11:13:21 +0000] "GET /solr/gettingstarted_shard1_replica_n1/config/znodeVersion?overlay=1&wt=javabin&version=2 HTTP/1.1" 200 83
127.0.0.1 - - [13/Dec/2022:11:13:21 +0000] "GET /solr/gettingstarted_shard2_replica_n2/config/znodeVersion?overlay=1&wt=javabin&version=2 HTTP/1.1" 200 83
127.0.0.1 - - [13/Dec/2022:11:13:21 +0000] "GET /solr/gettingstarted_shard2_replica_n2/config/znodeVersion?overlay=1&wt=javabin&version=2 HTTP/1.1" 200 83
127.0.0.1 - - [13/Dec/2022:11:13:22 +0000] "GET /solr/gettingstarted_shard2_replica_n2/config/znodeVersion?overlay=1&wt=javabin&version=2 HTTP/1.1" 200 83
127.0.0.1 - - [13/Dec/2022:11:13:21 +0000] "POST /solr/gettingstarted/config?wt=javabin&version=2 HTTP/1.1" 200 128
127.0.0.1 - - [13/Dec/2022:11:13:42 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2872
127.0.0.1 - - [13/Dec/2022:11:13:42 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2872
127.0.0.1 - - [13/Dec/2022:11:13:42 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 21155
127.0.0.1 - - [13/Dec/2022:11:13:42 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6813
127.0.0.1 - - [13/Dec/2022:11:13:51 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2872
127.0.0.1 - - [13/Dec/2022:11:13:51 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6654
127.0.0.1 - - [13/Dec/2022:14:26:25 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6813
127.0.0.1 - - [13/Dec/2022:14:26:44 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2873
127.0.0.1 - - [13/Dec/2022:14:26:44 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=*a*&defType=edismax HTTP/1.1" 200 6749
127.0.0.1 - - [13/Dec/2022:14:26:57 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 518
127.0.0.1 - - [13/Dec/2022:14:26:57 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 518
127.0.0.1 - - [13/Dec/2022:14:26:57 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=*chicago*&defType=edismax HTTP/1.1" 200 351
127.0.0.1 - - [13/Dec/2022:14:27:02 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2879
127.0.0.1 - - [13/Dec/2022:14:27:02 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 4271
127.0.0.1 - - [13/Dec/2022:14:27:02 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=*Chicago*&defType=edismax HTTP/1.1" 200 6719
127.0.0.1 - - [13/Dec/2022:14:28:32 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2872
127.0.0.1 - - [13/Dec/2022:14:28:32 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=*:*&defType=edismax HTTP/1.1" 200 6654
127.0.0.1 - - [13/Dec/2022:14:28:42 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2872
127.0.0.1 - - [13/Dec/2022:14:28:42 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=*:*&defType=edismax HTTP/1.1" 200 6652
127.0.0.1 - - [13/Dec/2022:14:44:59 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:14:44:58 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6814
127.0.0.1 - - [13/Dec/2022:14:55:52 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2876
127.0.0.1 - - [13/Dec/2022:14:55:52 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2872
127.0.0.1 - - [13/Dec/2022:14:55:52 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 21156
127.0.0.1 - - [13/Dec/2022:14:55:52 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=*:*&defType=edismax HTTP/1.1" 200 6814
127.0.0.1 - - [13/Dec/2022:14:55:56 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2873
127.0.0.1 - - [13/Dec/2022:14:55:56 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=*a*&defType=edismax HTTP/1.1" 200 6706
127.0.0.1 - - [13/Dec/2022:15:20:10 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6813
127.0.0.1 - - [13/Dec/2022:16:49:22 +0000] "POST /solr/Houses_collection_shard2_replica_n1/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:49:22 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2871
127.0.0.1 - - [13/Dec/2022:16:49:22 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 21155
127.0.0.1 - - [13/Dec/2022:16:49:22 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6813
127.0.0.1 - - [13/Dec/2022:16:53:35 +0000] "GET /solr/Houses_collection/query?qf=title^3.0+beds^1.5+address^2.0+price^1.0&rows=50&indent=true&q.op=AND&q=**&defType=edismax HTTP/1.1" 200 6813
127.0.0.1 - - [13/Dec/2022:16:54:29 +0000] "POST /solr/Houses_collection_shard1_replica_n3/query HTTP/2.0" 200 2871
